7496,Donald Trump,0,FOX News or Moderators,0,So @realDonaldTrump is crying because @megynkelly was mean to him? What a bunch of clowns #GOPDebate,"Boston, MA",Central Time (US & Canada)
7497,Donald Trump,0,None of the above,0,"Trump is anti-fragile
 #gopdebate 
#Trump
#trumpdebate",Unknown,Eastern Time (US & Canada)
7498,No candidate mentioned,0,None of the above,0,"So last night,
#JonVoyage full of honesty and clarity
#GOPDebate full of jokes",Fucking Paradise.,Pacific Time (US & Canada)
7499,No candidate mentioned,0,Immigration,0,"Haven't watched #GOPDebate yet cause I was busy Persian-ing, but I'm kind of scared to anyway","42.73°N, 84.55°W",Central Time (US & Canada)
7500,Jeb Bush,0,None of the above,75,RT @ChuckNellis: If @JEBBush is a Conservative I am Attila the Hun &amp; I'm NOT! #GOPDebate #Hannity,Unknown,Unknown
7501,No candidate mentioned,0,Immigration,1,@sternnschool Who's the real illegal alien #GOPDebate - Farrakhan on Immigration &amp; the Mexican Bor... https://t.co/lkLfFN2LFy via @YouTube,America,Eastern Time (US & Canada)
7502,No candidate mentioned,2,None of the above,0,Perfect #GOPDebate  https://t.co/r5OZZtaeAb,"Washington, DC",Unknown
7503,Chris Christie,0,Foreign Policy,38,"RT @AnthonyCumia: Chris Christie wants to ""collect more records from terrorists"".
May I suggest?
#GOPDebate http://t.co/XtD2pmYfcF","Chandler, Arizona",Alaska
7504,Rand Paul,0,None of the above,92,RT @dick_nixon: Rand Paul has the manner of the fellow who turns up to every town meeting and has to be led away from the podium by the she…,Delaware #delhs #netde,Eastern Time (US & Canada)
7505,Scott Walker,0,Women's Issues (not abortion though),51,"RT @princessomuch: #ScottWalker: ""yes Megyn, I believe in killing mothers; I'd kill my own mother to get elected.""  #GOPDebate",Unknown,Unknown
7506,Donald Trump,2,None of the above,0,#GOPDebate they didn't give Trump chance to answer the most important question. But he is still a winner.,Unknown,Unknown
7507,Donald Trump,0,Immigration,0,Donald says no1 thought abt immigration reform until he came along. It's true. We are all trying to figure out how to deport him #GOPDebate,United States,Pacific Time (US & Canada)
7508,No candidate mentioned,0,None of the above,0,And what a big mistake it was for Wallace to question @realDonaldTrump's business tactics. Never question Trump on business #GOPDebate,NYC,Unknown
7509,No candidate mentioned,0,Religion,4,Have we completely thrown away the separation of church and state? #GOPDebate,"Iowa City, IA",Eastern Time (US & Canada)
7510,No candidate mentioned,1,FOX News or Moderators,1,Check out @BernieSanders' tweet storm about Fox's #GOPDebate http://t.co/Q7cHoiKd7L http://t.co/WrlF1sNdSA,"Washington, DC",Eastern Time (US & Canada)
7511,No candidate mentioned,1,None of the above,8,RT @TYTLizard: Would this be suitable for me to drink for the #GOPDebate drinking game? #TYTlive http://t.co/LLsPAfHlA0,Heart is always in Italy,Eastern Time (US & Canada)
7512,Donald Trump,0,FOX News or Moderators,3,".@littleredblog @graceslick77
FOX/GOP Party's Hunger Games- Demagog Food-fighter @CarlyFiorina
#GOPDebate #morningjoe http://t.co/ygMGbAvqut",Florida Central West Coast,America/New_York
7513,No candidate mentioned,1,None of the above,109,RT @dave_gosh: #CarlyFiorina knocked it out of the park in the first debate of the night #Republicandebate #GOPDebate #Conservatives #tcot,USA,Unknown
7514,John Kasich,0,None of the above,0,"""Who the fuck is John Kasich?"" #GOPDebate",Unknown,Unknown
7515,No candidate mentioned,1,None of the above,0,@nytpolitics @nytimes is this REALLY what you're focusing on? You have nothing more important to say about the #GOPDebate?,MA,Pacific Time (US & Canada)
7516,No candidate mentioned,1,None of the above,0,"Key takeaways from the #GOP 's second-stage White House debate

http://t.co/D7lF5hPWFy #GOPDebate",VA,Unknown
7517,No candidate mentioned,1,Women's Issues (not abortion though),0,"@_HankRearden Who knows what either of them identify as?
  #GOPDebate",Unknown,America/New_York
7518,John Kasich,0,None of the above,1,RT @mKheywood: Kaisch tanked. At one point he was justifying his government expansion in Ohio. Sounds Union-ish #GOPDebate,Republic of Texas,Central Time (US & Canada)
7519,Donald Trump,1,Foreign Policy,1,"RT @emblezes: #Trump on ISIS ""We don't have time for tone. We have to go out and get the job done !"" #GOPDebate","Yerres, Ile-de-France",Athens
7520,No candidate mentioned,0,Religion,0,"Blah...I have a hangover from that ""debate"" last night. God forbid any of those fools win the White House or we'll all overdose. #GOPDebate","Everywhere, Always",Unknown
7521,Donald Trump,2,None of the above,2,"RT @TheBenWalters: Thanks to Trump, the #GOPDebate shattered viewership records. Many voters introduced to candidates they wouldn't know ex…","Oklahoma,USA",Unknown
7522,Rand Paul,0,None of the above,0,"Rand Paul looked woefully underprepared. He just came armed with some zingers and an attitude, but couldn't respond to comebacks. #GOPDebate","New York, NY",Quito
7523,Mike Huckabee,0,Foreign Policy,0,My jaw is still on the floor at Mike Huckabees comment about the military existing to kill people and break things. What?? #GOPDebate,Between Brooklyn & San Fran,Central Time (US & Canada)
7524,Ted Cruz,2,None of the above,0,@Dc37Deborah thought you would enjoy my recap of the #GOPDebate: https://t.co/6kE7zRYEPZ,"Washington, DC",Eastern Time (US & Canada)
7525,No candidate mentioned,0,None of the above,2,What i or any other sane person thinks of the of 1st #GOPDebate doesn't matter. It's the soulless pittiful assholes who vote in #GOP Primary,Norcal,Pacific Time (US & Canada)
7526,Rand Paul,1,None of the above,32,RT @ReignOfApril: CLOSING STATEMENTS Paul: I'm a different kind of Republican. I've been to Ferguson &amp; Baltimore and Chicago &amp; Detroit.  #G…,trappin out the Bando,Eastern Time (US & Canada)
7527,No candidate mentioned,0,FOX News or Moderators,4,"#GOPDebate Understatement ...

Boycott FoxNews except Sean Hannity https://t.co/LBT61ilRXx",California❀◄★►❀Conservative,Arizona
7528,No candidate mentioned,0,None of the above,0,I wonder if Ronald Reagan's ghost could feel the #GOPDebate candidates sucking his dick.,"Denver, CO",Pacific Time (US & Canada)
7529,No candidate mentioned,0,Abortion,7,RT @sarahupstairs: You hate the concept of abortion? Great! Let's provide contraception and healthcare and education. #GOPDebate,Unknown,Unknown
7530,No candidate mentioned,1,None of the above,13,RT @ILoveFossilFuel: Retweet if you also think all the #GOPDebate candidates should read @AlexEpstein's last column: http://t.co/tOw0jNjVW1,Unknown,Pacific Time (US & Canada)
7531,Donald Trump,0,None of the above,10,Trump showed he didn't belong but did GOP a favor. Better ratings &amp; he brought out personalities and ideas of other candidates. #GOPdebate,Connecticut,Eastern Time (US & Canada)
7532,No candidate mentioned,0,Women's Issues (not abortion though),0,#Bernie Sanders on #GOPDebate: What About Women? http://t.co/IdT6J3lbJ1 #FeelTheBern,"West Chester, Pa.",Eastern Time (US & Canada)
7533,No candidate mentioned,1,None of the above,0,had to work last night and missed the #GOPDebate 👎🏻 anyone record it??,WEST PALM BEACH / ATLANTA,Eastern Time (US & Canada)
7534,No candidate mentioned,0,None of the above,1,RT @layla07122: Because we need a leader in the White House NOT a community organizer 😡👎 #GOPDebate,Unknown,Eastern Time (US & Canada)
7535,No candidate mentioned,1,FOX News or Moderators,0,CNN: CNN fact checks the 2016 Republican debates http://t.co/o5MpLrLitJ #GOPDebate,Atlanta,Eastern Time (US & Canada)
7536,No candidate mentioned,1,None of the above,0,One take away from the GOP Debate?  I would choose any over Hillary Clinton or Bernie Sanders  (including the 5:00 crowd)  #GOPDebate,Unknown,Unknown
7537,No candidate mentioned,1,None of the above,0,The Republican Debate was... interesting? *See snapchat for more details* #GOPDebate,Unknown,Eastern Time (US & Canada)
7538,Ben Carson,0,None of the above,0,"A Foxy, Rowdy Republican Debate. At least @RealBenCarson could understand it &amp; get best advise available. #GOPDebate http://t.co/rRqNTAAK3X","Mobile, AL",Central Time (US & Canada)
7539,No candidate mentioned,1,Foreign Policy,0,I loved the cluelessness of invoking Reagan's name on #IranDeal at #GOPDebate considering Reagan made deals w/ them.,Unknown,Eastern Time (US & Canada)
7540,No candidate mentioned,0,None of the above,0,Still deciding if the huge audience for the #GOPDebate was real interest or the car wreck theory?,"Davis, CA",Pacific Time (US & Canada)
7541,No candidate mentioned,1,None of the above,0,First Reagan invocation at 30 minutes. #GOPDebate,North Canton,Unknown
7542,No candidate mentioned,0,None of the above,9,Why are #Democrats so scared to have a debate? Don't want Hillary answering questions abt criminality of server?  #GOPDebate Oct is 1st one.,Southern and proud.,Central Time (US & Canada)
7543,No candidate mentioned,1,None of the above,0,"About #GOPDebate, it seems to happen same things like back down in Mexico debates last june 7th https://t.co/Nm5UNBWOsi",Unknown,Unknown
7544,Donald Trump,1,None of the above,0,#GOPDebate #Republicandebate presidential primary debate poll TIME Mag #DonaldTrump Again..http://t.co/dTPelQIsUR http://t.co/NaG44rmM51,Unknown,Central Time (US & Canada)
7545,No candidate mentioned,0,None of the above,0,"There were so many republicans talking out their asses, they needed Ricolas for suppositories. #GOPDebate",Hwood & NYC,Pacific Time (US & Canada)
7546,No candidate mentioned,0,None of the above,1,RT @deedeececil: @CharlesMBlow It's a repeat of 2012. The GOP audiences are more disturbing to me than the candidates. #GOPDebate,"Milwaukee, Wisconsin, USA",Central Time (US & Canada)
7547,No candidate mentioned,0,FOX News or Moderators,0,"Winners and Losers in last nights #GOPDebate 

Winner :  @marthamaccallum 
Loser   :  @megynkelly",AGovtThatRobsPeterToPayPaulCan,Pacific Time (US & Canada)
7548,No candidate mentioned,0,None of the above,9,"RT @mrjamesmack: In the aftermath of the #GOPdebate clown car incident, let us recall @stanblackley's finest hour. http://t.co/K6uADAOIvc",Perth,Unknown
7549,No candidate mentioned,0,Jobs and Economy,98,"RT @RichardAngwin: Question for the candidates:
Why do you think its OK for people working 40+ hrs a week to live in poverty?
#GOPDebate ht…",Wherever I'm needed***** (USA),Eastern Time (US & Canada)
7550,No candidate mentioned,0,None of the above,15,"RT @MarvMcMoore: Tonight's #GOPDebate proved what we already knew, that the GOP is out of touch &amp; their policies will move this country bac…",Unknown,Atlantic Time (Canada)
7551,Donald Trump,0,Jobs and Economy,0,"Y'all better vote this year, if Donald trump wins for president,  Y'all going to need college degrees to work at McDonald's.  Lol #GOPDebate",Unknown,Pacific Time (US & Canada)
7552,No candidate mentioned,0,None of the above,0,Astounded to hear @CarlyFiorina equate govn't helping people w/thinking it knows what's best. Sounds like archaic elitest claim. #GOPDebate,New York,Eastern Time (US & Canada)
7553,No candidate mentioned,1,None of the above,0,"I was a little disappointed in the #GOPDebate last night, was expecting President Camacho to make an appearance. http://t.co/tMJiL45Dxp","Hollywood, CA USA",Pacific Time (US & Canada)
7554,No candidate mentioned,0,FOX News or Moderators,0,@FrankLuntz @MolonLabe1776us @megynkelly As well you should. She was low brow starting of the debate with hate but it backfired #gopdebate,California Sierra Nevada,Pacific Time (US & Canada)
7555,No candidate mentioned,0,None of the above,18,RT @jennyjaffe: HE SAID ILLEGALS AND FREELOADING IN THE SAME SENTENCE. THATS GOP BINGO. #GOPDebate,"Washington, DC",Quito
7556,Donald Trump,0,None of the above,0,"No @TheDailyShow, no @StephenAtHome, no @sullydish, and @realDonaldTrump is still gaining steam after the #GOPDebate? This is cruel.","San Francisco, CA",Pacific Time (US & Canada)
7557,No candidate mentioned,0,None of the above,1,RT @abloomy09: Did you guys see that stand up comedy special on Fox News last night? That was fantastic 😂 #GOPDebate #Republicandebate #Rep…,Unknown,Unknown
7558,No candidate mentioned,0,None of the above,5,RT @Wolfofwarrenst: Just in case you missed the #GOPDebate last night here's a quick recap http://t.co/h03MRzVFWB,Unknown,Unknown
7559,Donald Trump,1,None of the above,0,@realDonaldTrump Written the day before the #GOPDebate,"ÜT: 44.985255,-93.257437",Central Time (US & Canada)
7560,No candidate mentioned,1,None of the above,79,RT @SaraJBenincasa: why is this not a rap battle #GOPDebate,"Washington, DC",Quito
7561,No candidate mentioned,1,Immigration,0,@civilrightsorg Who's the real illegal alien #GOPDebate - Farrakhan on Immigration &amp; the Mexican Bor... https://t.co/lkLfFN2LFy via @YouTube,America,Eastern Time (US & Canada)
7562,No candidate mentioned,0,None of the above,0,@CBSMiami  #GOPDebate @RepEliotEngel How CanWe Trust @TheIranDeal When @POTUS Abuses His Power By Ordering an attack http://t.co/S7qqf9zQNF,Unknown,Unknown
7563,Donald Trump,0,FOX News or Moderators,0,Don't let Megyn's attack on Trump confuse you. #GOPDebate was a #FoxFix from the start. #FactsMatter http://t.co/OodjkuWCq6 via @HuffPostPol,SC via Fl via NY,Unknown
7564,No candidate mentioned,0,None of the above,3,RT @WvSchaik: A head of broccoli would make a better @POTUS than any of the candidates in #GOPDebate.,"San Jose, CA",Arizona
7565,No candidate mentioned,2,None of the above,2,Oh my G-O-S-H. She really is fantastic! #CarlyFiorina #GOPDebate #ChrisMatthewsgottold  https://t.co/H3DSS4Dxmo,"Broken Arrow, OK",Unknown
7566,Ted Cruz,0,Immigration,22,"RT @jkfecke: Cruz: ""Look at the jerks, born in foreign countries, come in here and ruin this country."" #GOPDebate",Chicago,Unknown
7567,Donald Trump,1,None of the above,3,"RT @johncardillo: To put it in perspective, previous GOP primary debates pulled a 5 share. Trump on his own pulled double that. #GOPDebate",Unknown,Eastern Time (US & Canada)
7568,No candidate mentioned,0,None of the above,2,"NEW STATEMENT on #GOPDEBATE: It's not a debate, it's an embarrassment:  @CorrectRecord http://t.co/JwZqoAf75E … #TruthMatters @RobertsMSNBC",Boston,Eastern Time (US & Canada)
7569,No candidate mentioned,0,None of the above,1,RT @TheRomanPerez: I think it's usually plural for Texan but maybe  only one person in #Texas supports her candidacy? #GOPDebate https://t.…,"Austin, TX",Central Time (US & Canada)
7570,Donald Trump,1,Foreign Policy,1,"#Trump on ISIS ""We don't have time for tone. We have to go out and get the job done !"" #GOPDebate",Unknown,Belgrade
7571,No candidate mentioned,2,None of the above,0,"@slone @instapundit There are actually people angry that the candidates were asked real questions?  Seriously?
#GOPDebate",Unknown,Unknown
7572,No candidate mentioned,0,LGBT issues,6,"RT @Brian_Hough7: I'm disappointed, but can't say I'm surprised college affordability, voting/civil rights, and equality aren't @GOP priori…",Unknown,Atlantic Time (Canada)
7573,No candidate mentioned,0,None of the above,2,RT @bloodless_coup: Obama traditionally does a presser before his vacation. He will be ABSOLUTELY UNABLE to resist demagoguing after #GOPDe…,Florida,Unknown
